,artist_names,track_id,popularity,Value
21134,Eric Clapton,3ykSdTGmYPFl8pDBXer1zG,72.0, electric blues
21135,Eric Clapton,3ykSdTGmYPFl8pDBXer1zG,72.0, mellow gold
21136,Eric Clapton,3ykSdTGmYPFl8pDBXer1zG,72.0, rock
21137,Justin Timberlake,6W2Ef5Ph6ILTUAedoQ3QIv,80.0,dance pop
21138,Justin Timberlake,6W2Ef5Ph6ILTUAedoQ3QIv,80.0, pop
21139,DMX,32SFvZODywPBVDYSYtqxCj,70.0,east coast hip hop
21140,DMX,32SFvZODywPBVDYSYtqxCj,70.0, gangster rap
21141,DMX,32SFvZODywPBVDYSYtqxCj,70.0, hardcore hip hop
21142,DMX,32SFvZODywPBVDYSYtqxCj,70.0, hip hop
21143,DMX,32SFvZODywPBVDYSYtqxCj,70.0, pop rap
21144,DMX,32SFvZODywPBVDYSYtqxCj,70.0, rap
21145,Bob Dylan,0V1771LhL3tG36pb55EZAH,71.0,album rock
21146,Bob Dylan,0V1771LhL3tG36pb55EZAH,71.0, classic rock
21147,Bob Dylan,0V1771LhL3tG36pb55EZAH,71.0, country rock
21148,Bob Dylan,0V1771LhL3tG36pb55EZAH,71.0, folk
21149,Bob Dylan,0V1771LhL3tG36pb55EZAH,71.0, folk rock
21150,Bob Dylan,0V1771LhL3tG36pb55EZAH,71.0, rock
21151,Bob Dylan,0V1771LhL3tG36pb55EZAH,71.0, roots rock
21152,Bob Dylan,0V1771LhL3tG36pb55EZAH,71.0, singer-songwriter
21153,Billy Lee Riley,5mif5BuwDD9yCZrWc9Bnxe,37.0,arkansas country
21154,Billy Lee Riley,5mif5BuwDD9yCZrWc9Bnxe,37.0, rock-and-roll
21155,Billy Lee Riley,5mif5BuwDD9yCZrWc9Bnxe,37.0, rockabilly
21156,Aretha Franklin,0qgYfRBF5mSCPOdHdgus66,70.0,classic soul
21157,Aretha Franklin,0qgYfRBF5mSCPOdHdgus66,70.0, jazz blues
21158,Aretha Franklin,0qgYfRBF5mSCPOdHdgus66,70.0, memphis soul
21159,Aretha Franklin,0qgYfRBF5mSCPOdHdgus66,70.0, soul
21160,Aretha Franklin,0qgYfRBF5mSCPOdHdgus66,70.0, southern soul
21161,Emmylou Harris,05XNDab0Lhitzqk7tRpOnY,59.0,country rock
21162,Emmylou Harris,05XNDab0Lhitzqk7tRpOnY,59.0, folk
21163,Emmylou Harris,05XNDab0Lhitzqk7tRpOnY,59.0, folk rock
21164,Emmylou Harris,05XNDab0Lhitzqk7tRpOnY,59.0, lilith
21165,Emmylou Harris,05XNDab0Lhitzqk7tRpOnY,59.0, melancholia
21166,Emmylou Harris,05XNDab0Lhitzqk7tRpOnY,59.0, mellow gold
21167,Emmylou Harris,05XNDab0Lhitzqk7tRpOnY,59.0, roots rock
21168,Emmylou Harris,05XNDab0Lhitzqk7tRpOnY,59.0, singer-songwriter
21169,Otis Redding,41XPLxAYGkZ8xeUHqDmKtA,68.0,classic soul
21170,Otis Redding,41XPLxAYGkZ8xeUHqDmKtA,68.0, memphis soul
21171,Otis Redding,41XPLxAYGkZ8xeUHqDmKtA,68.0, soul
21172,Otis Redding,41XPLxAYGkZ8xeUHqDmKtA,68.0, soul blues
21173,Otis Redding,41XPLxAYGkZ8xeUHqDmKtA,68.0, southern soul
21174,The Diamonds,3LrrLUUgurCR11FmaLMnAT,45.0,adult standards
21175,The Diamonds,3LrrLUUgurCR11FmaLMnAT,45.0, brill building pop
21176,The Diamonds,3LrrLUUgurCR11FmaLMnAT,45.0, doo-wop
21177,The Diamonds,3LrrLUUgurCR11FmaLMnAT,45.0, rhythm and blues
21178,The Diamonds,3LrrLUUgurCR11FmaLMnAT,45.0, rock-and-roll
21179,The Diamonds,3LrrLUUgurCR11FmaLMnAT,45.0, rockabilly
21180,Santigold,0t2QiRkpag0fAgs9zuCPlH,59.0,alternative dance
21181,Santigold,0t2QiRkpag0fAgs9zuCPlH,59.0, art pop
21182,Santigold,0t2QiRkpag0fAgs9zuCPlH,59.0, electropop
21183,Santigold,0t2QiRkpag0fAgs9zuCPlH,59.0, escape room
21184,Santigold,0t2QiRkpag0fAgs9zuCPlH,59.0, new rave
21185,Billie Holiday,4cBTO5GJqclDK2dzfUKChU,65.0,adult standards
21186,Billie Holiday,4cBTO5GJqclDK2dzfUKChU,65.0, harlem renaissance
21187,Billie Holiday,4cBTO5GJqclDK2dzfUKChU,65.0, jazz
21188,Billie Holiday,4cBTO5GJqclDK2dzfUKChU,65.0, jazz blues
21189,Billie Holiday,4cBTO5GJqclDK2dzfUKChU,65.0, lounge
21190,Billie Holiday,4cBTO5GJqclDK2dzfUKChU,65.0, torch song
21191,Billie Holiday,4cBTO5GJqclDK2dzfUKChU,65.0, vocal jazz
21192,"Stereolab, Annie Lennox, The Horrors",5BlmlqySQMeRvRm6YjhwyO,56.0,alternative rock
21193,"Stereolab, Annie Lennox, The Horrors",5BlmlqySQMeRvRm6YjhwyO,56.0, art pop
21194,"Stereolab, Annie Lennox, The Horrors",5BlmlqySQMeRvRm6YjhwyO,56.0, art rock
21195,"Stereolab, Annie Lennox, The Horrors",5BlmlqySQMeRvRm6YjhwyO,56.0, electronica
21196,"Stereolab, Annie Lennox, The Horrors",5BlmlqySQMeRvRm6YjhwyO,56.0, experimental
21197,"Stereolab, Annie Lennox, The Horrors",5BlmlqySQMeRvRm6YjhwyO,56.0, experimental pop
21198,"Stereolab, Annie Lennox, The Horrors",5BlmlqySQMeRvRm6YjhwyO,56.0, experimental rock
21199,"Stereolab, Annie Lennox, The Horrors",5BlmlqySQMeRvRm6YjhwyO,56.0, indietronica
21200,"Stereolab, Annie Lennox, The Horrors",5BlmlqySQMeRvRm6YjhwyO,56.0, noise pop
21201,"Stereolab, Annie Lennox, The Horrors",5BlmlqySQMeRvRm6YjhwyO,56.0, singer-songwriter
21202,"Stereolab, Annie Lennox, The Horrors",5BlmlqySQMeRvRm6YjhwyO,56.0, mellow gold
21203,"Stereolab, Annie Lennox, The Horrors",5BlmlqySQMeRvRm6YjhwyO,56.0, new wave pop
21204,"Stereolab, Annie Lennox, The Horrors",5BlmlqySQMeRvRm6YjhwyO,56.0, pop rock
21205,"Stereolab, Annie Lennox, The Horrors",5BlmlqySQMeRvRm6YjhwyO,56.0, singer-songwriter
21206,"Stereolab, Annie Lennox, The Horrors",5BlmlqySQMeRvRm6YjhwyO,56.0, soft rock
21207,"Stereolab, Annie Lennox, The Horrors",5BlmlqySQMeRvRm6YjhwyO,56.0, alternative dance
21208,"Stereolab, Annie Lennox, The Horrors",5BlmlqySQMeRvRm6YjhwyO,56.0, alternative rock
21209,"Stereolab, Annie Lennox, The Horrors",5BlmlqySQMeRvRm6YjhwyO,56.0, deep gothic post-punk
21210,The J. Geils Band,2fYYmPNwDaNpw1KRSxpQ5H,59.0,album rock
21211,The J. Geils Band,2fYYmPNwDaNpw1KRSxpQ5H,59.0, art rock
21212,The J. Geils Band,2fYYmPNwDaNpw1KRSxpQ5H,59.0, blues rock
21213,The J. Geils Band,2fYYmPNwDaNpw1KRSxpQ5H,59.0, classic rock
21214,The J. Geils Band,2fYYmPNwDaNpw1KRSxpQ5H,59.0, country rock
21215,The J. Geils Band,2fYYmPNwDaNpw1KRSxpQ5H,59.0, folk rock
21216,The J. Geils Band,2fYYmPNwDaNpw1KRSxpQ5H,59.0, hard rock
21217,The J. Geils Band,2fYYmPNwDaNpw1KRSxpQ5H,59.0, mellow gold
21218,The J. Geils Band,2fYYmPNwDaNpw1KRSxpQ5H,59.0, new wave pop
21219,The J. Geils Band,2fYYmPNwDaNpw1KRSxpQ5H,59.0, pop rock
21220,The J. Geils Band,2fYYmPNwDaNpw1KRSxpQ5H,59.0, rock
21221,The J. Geils Band,2fYYmPNwDaNpw1KRSxpQ5H,59.0, singer-songwriter
21222,The J. Geils Band,2fYYmPNwDaNpw1KRSxpQ5H,59.0, soft rock
21223,Courtney Barnett,43KgMPIqXfVXdzPMmKVrLO,55.0,australian indie
21224,Courtney Barnett,43KgMPIqXfVXdzPMmKVrLO,55.0, indie pop
21225,Courtney Barnett,43KgMPIqXfVXdzPMmKVrLO,55.0, indie rock
21226,Courtney Barnett,43KgMPIqXfVXdzPMmKVrLO,55.0, melbourne indie
21227,Bread,1ynmMEK1fkyiZ6Z6F3ThEt,64.0,adult standards
21228,Bread,1ynmMEK1fkyiZ6Z6F3ThEt,64.0, folk rock
21229,Bread,1ynmMEK1fkyiZ6Z6F3ThEt,64.0, mellow gold
21230,Bread,1ynmMEK1fkyiZ6Z6F3ThEt,64.0, singer-songwriter
21231,Bread,1ynmMEK1fkyiZ6Z6F3ThEt,64.0, soft rock
21232,JAY-Z,6tCQCy7SCL2xg2QNe2inmd,84.0,east coast hip hop
21233,JAY-Z,6tCQCy7SCL2xg2QNe2inmd,84.0, hip hop
21234,JAY-Z,6tCQCy7SCL2xg2QNe2inmd,84.0, rap
21235,Kanye West,52VIdyKqp1pJRSyUQaxKUA,91.0,chicago rap
21236,Kanye West,52VIdyKqp1pJRSyUQaxKUA,91.0, rap
21237,Otis Redding,6vegnfDS8DAEaCqWaPYGPy,68.0,classic soul
21238,Otis Redding,6vegnfDS8DAEaCqWaPYGPy,68.0, memphis soul
21239,Otis Redding,6vegnfDS8DAEaCqWaPYGPy,68.0, soul
21240,Otis Redding,6vegnfDS8DAEaCqWaPYGPy,68.0, soul blues
21241,Otis Redding,6vegnfDS8DAEaCqWaPYGPy,68.0, southern soul
21242,Charli XCX,0PjkFSNBbpfYRYpAG4uuGb,77.0,art pop
21243,Charli XCX,0PjkFSNBbpfYRYpAG4uuGb,77.0, candy pop
21244,Charli XCX,0PjkFSNBbpfYRYpAG4uuGb,77.0, dance pop
21245,Charli XCX,0PjkFSNBbpfYRYpAG4uuGb,77.0, electropop
21246,Charli XCX,0PjkFSNBbpfYRYpAG4uuGb,77.0, metropopolis
21247,Charli XCX,0PjkFSNBbpfYRYpAG4uuGb,77.0, pop
21248,Charli XCX,0PjkFSNBbpfYRYpAG4uuGb,77.0, post-teen pop
21249,Charli XCX,0PjkFSNBbpfYRYpAG4uuGb,77.0, uk pop
21250,Wiley,5liQj4sVRmEEESvvcb64o8,58.0,grime
21251,Wiley,5liQj4sVRmEEESvvcb64o8,58.0, house
21252,Wiley,5liQj4sVRmEEESvvcb64o8,58.0, uk dancehall
21253,Wiley,5liQj4sVRmEEESvvcb64o8,58.0, uk hip hop
21254,The Edgar Winter Group,7zroYYPtZPZDQozgDz48Im,49.0,album rock
21255,The Edgar Winter Group,7zroYYPtZPZDQozgDz48Im,49.0, blues rock
21256,The Edgar Winter Group,7zroYYPtZPZDQozgDz48Im,49.0, classic rock
21257,The Edgar Winter Group,7zroYYPtZPZDQozgDz48Im,49.0, country rock
21258,The Edgar Winter Group,7zroYYPtZPZDQozgDz48Im,49.0, hard rock
21259,The Edgar Winter Group,7zroYYPtZPZDQozgDz48Im,49.0, soft rock
21260,The Flaming Lips,0ccCwNzXvr1Yoz91vKz31Z,55.0,alternative rock
21261,The Flaming Lips,0ccCwNzXvr1Yoz91vKz31Z,55.0, art rock
21262,The Flaming Lips,0ccCwNzXvr1Yoz91vKz31Z,55.0, indie rock
21263,The Flaming Lips,0ccCwNzXvr1Yoz91vKz31Z,55.0, modern rock
21264,The Flaming Lips,0ccCwNzXvr1Yoz91vKz31Z,55.0, noise pop
21265,The Flaming Lips,0ccCwNzXvr1Yoz91vKz31Z,55.0, okc indie
21266,The Flaming Lips,0ccCwNzXvr1Yoz91vKz31Z,55.0, rock
21267,"The Killers, Teenage Fanclub",6PwjJ58I4t7Mae9xfZ9l9v,60.5,alternative rock
21268,"The Killers, Teenage Fanclub",6PwjJ58I4t7Mae9xfZ9l9v,60.5, dance rock
21269,"The Killers, Teenage Fanclub",6PwjJ58I4t7Mae9xfZ9l9v,60.5, permanent wave
21270,"The Killers, Teenage Fanclub",6PwjJ58I4t7Mae9xfZ9l9v,60.5, rock
21271,"The Killers, Teenage Fanclub",6PwjJ58I4t7Mae9xfZ9l9v,60.5, alternative pop
21272,"The Killers, Teenage Fanclub",6PwjJ58I4t7Mae9xfZ9l9v,60.5, alternative rock
21273,"The Killers, Teenage Fanclub",6PwjJ58I4t7Mae9xfZ9l9v,60.5, dream pop
21274,"The Killers, Teenage Fanclub",6PwjJ58I4t7Mae9xfZ9l9v,60.5, gbvfi
21275,"The Killers, Teenage Fanclub",6PwjJ58I4t7Mae9xfZ9l9v,60.5, jangle pop
21276,"The Killers, Teenage Fanclub",6PwjJ58I4t7Mae9xfZ9l9v,60.5, modern power pop
21277,"The Killers, Teenage Fanclub",6PwjJ58I4t7Mae9xfZ9l9v,60.5, pop rock
21278,"The Killers, Teenage Fanclub",6PwjJ58I4t7Mae9xfZ9l9v,60.5, power pop
21279,"The Killers, Teenage Fanclub",6PwjJ58I4t7Mae9xfZ9l9v,60.5, scottish indie
21280,"The Killers, Teenage Fanclub",6PwjJ58I4t7Mae9xfZ9l9v,60.5, shoegaze
21281,Iron Maiden,702Gf3Gh3NsC1KbCFrlrpe,74.0,hard rock
21282,Iron Maiden,702Gf3Gh3NsC1KbCFrlrpe,74.0, metal
21283,Iron Maiden,702Gf3Gh3NsC1KbCFrlrpe,74.0, nwobhm
21284,Iron Maiden,702Gf3Gh3NsC1KbCFrlrpe,74.0, rock
21285,Benny Goodman Sextet,1Ab3hhOw1TJWDgO10vlxNZ,37.0,big band
21286,Benny Goodman Sextet,1Ab3hhOw1TJWDgO10vlxNZ,37.0, stride
21287,Benny Goodman Sextet,1Ab3hhOw1TJWDgO10vlxNZ,37.0, swing
21288,Benny Goodman,5SikmTT1Bf2M1NetWLeDyi,50.0,adult standards
21289,Benny Goodman,5SikmTT1Bf2M1NetWLeDyi,50.0, big band
21290,Benny Goodman,5SikmTT1Bf2M1NetWLeDyi,50.0, jazz
21291,Benny Goodman,5SikmTT1Bf2M1NetWLeDyi,50.0, jazz clarinet
21292,Benny Goodman,5SikmTT1Bf2M1NetWLeDyi,50.0, lounge
21293,Benny Goodman,5SikmTT1Bf2M1NetWLeDyi,50.0, stride
21294,Benny Goodman,5SikmTT1Bf2M1NetWLeDyi,50.0, swing
21295,Benny Goodman,5SikmTT1Bf2M1NetWLeDyi,50.0, vintage jazz
21296,Benny Goodman,5SikmTT1Bf2M1NetWLeDyi,50.0, vocal jazz
21297,Charlie Christian,3mGwufkovVPrzsJaXWg8PU,32.0,bebop
21298,Charlie Christian,3mGwufkovVPrzsJaXWg8PU,32.0, jazz guitar
21299,Charlie Christian,3mGwufkovVPrzsJaXWg8PU,32.0, stride
21300,Charlie Christian,3mGwufkovVPrzsJaXWg8PU,32.0, swing
21301,Yazoo,5RoIXwyTCdyUjpMMkk4uPd,57.0,new romantic
21302,Yazoo,5RoIXwyTCdyUjpMMkk4uPd,57.0, new wave
21303,Yazoo,5RoIXwyTCdyUjpMMkk4uPd,57.0, new wave pop
21304,Yazoo,5RoIXwyTCdyUjpMMkk4uPd,57.0, synthpop
21305,The Temper Trap,5mES4lfufA5pVgj9JAHbUI,67.0,modern rock
21306,Jaydee,38enoZlzwGe64KzZDOoXyu,36.0,classic house
21307,Tocotronic,5fgkjhICZnqFctrV0AyuQD,44.0,antideutsche
21308,Tocotronic,5fgkjhICZnqFctrV0AyuQD,44.0, german indie
21309,Tocotronic,5fgkjhICZnqFctrV0AyuQD,44.0, german pop
21310,Tocotronic,5fgkjhICZnqFctrV0AyuQD,44.0, german rock
21311,Tocotronic,5fgkjhICZnqFctrV0AyuQD,44.0, hamburg indie
21312,Tocotronic,5fgkjhICZnqFctrV0AyuQD,44.0, hamburger schule
21313,Tocotronic,5fgkjhICZnqFctrV0AyuQD,44.0, liedermacher
21314,Marc Cohn,1SzrxXohWAo4SfGPuBCtiR,55.0,mellow gold
21315,Marc Cohn,1SzrxXohWAo4SfGPuBCtiR,55.0, singer-songwriter
21316,Kids Original Motion Picture Soundtrack,4gXpT8PC0oGzO8HXuYYvNF,0.0,
21317,Folk Implosion,549Go7a66CX6k523uK9kUv,28.0,alternative pop
21318,Folk Implosion,549Go7a66CX6k523uK9kUv,28.0, alternative rock
21319,Folk Implosion,549Go7a66CX6k523uK9kUv,28.0, gbvfi
21320,Folk Implosion,549Go7a66CX6k523uK9kUv,28.0, lo-fi
21321,Mötley Crüe,5I9sHwLDX28tLtzVgKLtpr,71.0,glam metal
21322,Mötley Crüe,5I9sHwLDX28tLtzVgKLtpr,71.0, hard rock
21323,Mötley Crüe,5I9sHwLDX28tLtzVgKLtpr,71.0, metal
21324,Mötley Crüe,5I9sHwLDX28tLtzVgKLtpr,71.0, rock
21325,Mötley Crüe,5I9sHwLDX28tLtzVgKLtpr,71.0, sleaze rock
21326,Dean Martin,1AJ5F0FMTC3yFU3ocjy1gE,67.0,adult standards
21327,Dean Martin,1AJ5F0FMTC3yFU3ocjy1gE,67.0, easy listening
21328,Dean Martin,1AJ5F0FMTC3yFU3ocjy1gE,67.0, lounge
21329,Dean Martin,1AJ5F0FMTC3yFU3ocjy1gE,67.0, vocal jazz
21330,The Beach Boys,0FfZBWDv7p63yj6oh2I2PS,72.0,baroque pop
21331,The Beach Boys,0FfZBWDv7p63yj6oh2I2PS,72.0, brill building pop
21332,The Beach Boys,0FfZBWDv7p63yj6oh2I2PS,72.0, classic rock
21333,The Beach Boys,0FfZBWDv7p63yj6oh2I2PS,72.0, psychedelic rock
21334,The Beach Boys,0FfZBWDv7p63yj6oh2I2PS,72.0, rock
21335,The Beach Boys,0FfZBWDv7p63yj6oh2I2PS,72.0, sunshine pop
21336,The Rolling Stones,0EqtsCvcDjEz6svFsaV5HN,78.0,british invasion
21337,The Rolling Stones,0EqtsCvcDjEz6svFsaV5HN,78.0, classic rock
21338,The Rolling Stones,0EqtsCvcDjEz6svFsaV5HN,78.0, rock
21339,Aimee Mann,3clB1MI7aKn0N9X1KuWK8n,49.0,lilith
21340,Aimee Mann,3clB1MI7aKn0N9X1KuWK8n,49.0, new wave pop
21341,Aimee Mann,3clB1MI7aKn0N9X1KuWK8n,49.0, permanent wave
21342,Aimee Mann,3clB1MI7aKn0N9X1KuWK8n,49.0, pop rock
21343,Aimee Mann,3clB1MI7aKn0N9X1KuWK8n,49.0, singer-songwriter
21344,Merle Haggard,2SzCxX6M6vDwdEwnHDiTaY,61.0,bakersfield sound
21345,Merle Haggard,2SzCxX6M6vDwdEwnHDiTaY,61.0, country
21346,Merle Haggard,2SzCxX6M6vDwdEwnHDiTaY,61.0, country rock
21347,Merle Haggard,2SzCxX6M6vDwdEwnHDiTaY,61.0, nashville sound
21348,Merle Haggard,2SzCxX6M6vDwdEwnHDiTaY,61.0, outlaw country
21349,George Michael,0MJLw7QGn79f346Sbu6rA2,72.0,
21350,Taxi Girl,39lnzOIUCSNaQmgBHoz7rt,27.0,early synthpop
21351,Taxi Girl,39lnzOIUCSNaQmgBHoz7rt,27.0, french post-punk
21352,Taxi Girl,39lnzOIUCSNaQmgBHoz7rt,27.0, french rock
21353,Taxi Girl,39lnzOIUCSNaQmgBHoz7rt,27.0, french synthpop
21354,Buddy Holly,2RDXq7AwoEpvrjsXe4zlUc,59.0,adult standards
21355,Buddy Holly,2RDXq7AwoEpvrjsXe4zlUc,59.0, brill building pop
21356,Buddy Holly,2RDXq7AwoEpvrjsXe4zlUc,59.0, bubblegum pop
21357,Buddy Holly,2RDXq7AwoEpvrjsXe4zlUc,59.0, classic rock
21358,Buddy Holly,2RDXq7AwoEpvrjsXe4zlUc,59.0, folk rock
21359,Buddy Holly,2RDXq7AwoEpvrjsXe4zlUc,59.0, rock-and-roll
21360,Buddy Holly,2RDXq7AwoEpvrjsXe4zlUc,59.0, rockabilly
21361,The Crickets,0SjnBEHZVXgCKvOrpvzL2k,54.0,rock-and-roll
21362,The Crickets,0SjnBEHZVXgCKvOrpvzL2k,54.0, rockabilly
21363,David Bowie,0voUr8lubIafUVJlauJxYF,78.0,art rock
21364,David Bowie,0voUr8lubIafUVJlauJxYF,78.0, classic rock
21365,David Bowie,0voUr8lubIafUVJlauJxYF,78.0, glam rock
21366,David Bowie,0voUr8lubIafUVJlauJxYF,78.0, permanent wave
21367,David Bowie,0voUr8lubIafUVJlauJxYF,78.0, rock
21368,Gordon Lightfoot,4ZVWvCUwsOnIGmJMj71RkG,61.0,canadian country
21369,Gordon Lightfoot,4ZVWvCUwsOnIGmJMj71RkG,61.0, canadian singer-songwriter
21370,Gordon Lightfoot,4ZVWvCUwsOnIGmJMj71RkG,61.0, classic rock
21371,Gordon Lightfoot,4ZVWvCUwsOnIGmJMj71RkG,61.0, country rock
21372,Gordon Lightfoot,4ZVWvCUwsOnIGmJMj71RkG,61.0, folk
21373,Gordon Lightfoot,4ZVWvCUwsOnIGmJMj71RkG,61.0, folk rock
21374,Gordon Lightfoot,4ZVWvCUwsOnIGmJMj71RkG,61.0, mellow gold
21375,Gordon Lightfoot,4ZVWvCUwsOnIGmJMj71RkG,61.0, rock
21376,Gordon Lightfoot,4ZVWvCUwsOnIGmJMj71RkG,61.0, roots rock
21377,Gordon Lightfoot,4ZVWvCUwsOnIGmJMj71RkG,61.0, singer-songwriter
21378,Gordon Lightfoot,4ZVWvCUwsOnIGmJMj71RkG,61.0, soft rock
21379,The Beatles,056rtilqF4cqLOgDQGqYqv,83.0,beatlesque
21380,The Beatles,056rtilqF4cqLOgDQGqYqv,83.0, british invasion
21381,The Beatles,056rtilqF4cqLOgDQGqYqv,83.0, classic rock
21382,The Beatles,056rtilqF4cqLOgDQGqYqv,83.0, merseybeat
21383,The Beatles,056rtilqF4cqLOgDQGqYqv,83.0, psychedelic rock
21384,The Beatles,056rtilqF4cqLOgDQGqYqv,83.0, rock
21385,John Lennon,43G3McVkRa8V7oGQzfQuRr,69.0,album rock
21386,John Lennon,43G3McVkRa8V7oGQzfQuRr,69.0, art rock
21387,John Lennon,43G3McVkRa8V7oGQzfQuRr,69.0, beatlesque
21388,John Lennon,43G3McVkRa8V7oGQzfQuRr,69.0, classic rock
21389,John Lennon,43G3McVkRa8V7oGQzfQuRr,69.0, mellow gold
21390,John Lennon,43G3McVkRa8V7oGQzfQuRr,69.0, rock
21391,Sam & Dave,31alFPGPYXPTGLQfmkp8fh,57.0,brill building pop
21392,Sam & Dave,31alFPGPYXPTGLQfmkp8fh,57.0, classic soul
21393,Sam & Dave,31alFPGPYXPTGLQfmkp8fh,57.0, funk
21394,Sam & Dave,31alFPGPYXPTGLQfmkp8fh,57.0, memphis soul
21395,Sam & Dave,31alFPGPYXPTGLQfmkp8fh,57.0, soul
21396,Sam & Dave,31alFPGPYXPTGLQfmkp8fh,57.0, southern soul
21397,The Cars,52p8lRbIrKYjzwDMXgBVFO,65.0,album rock
21398,The Cars,52p8lRbIrKYjzwDMXgBVFO,65.0, art rock
21399,The Cars,52p8lRbIrKYjzwDMXgBVFO,65.0, classic rock
21400,The Cars,52p8lRbIrKYjzwDMXgBVFO,65.0, hard rock
21401,The Cars,52p8lRbIrKYjzwDMXgBVFO,65.0, mellow gold
21402,The Cars,52p8lRbIrKYjzwDMXgBVFO,65.0, new romantic
21403,The Cars,52p8lRbIrKYjzwDMXgBVFO,65.0, new wave
21404,The Cars,52p8lRbIrKYjzwDMXgBVFO,65.0, new wave pop
21405,The Cars,52p8lRbIrKYjzwDMXgBVFO,65.0, permanent wave
21406,The Cars,52p8lRbIrKYjzwDMXgBVFO,65.0, pop rock
21407,The Cars,52p8lRbIrKYjzwDMXgBVFO,65.0, power pop
21408,The Cars,52p8lRbIrKYjzwDMXgBVFO,65.0, rock
21409,The Cars,52p8lRbIrKYjzwDMXgBVFO,65.0, soft rock
21410,The The,5EL2sCnfsxm3FPCXGET1U6,51.0,alternative rock
21411,The The,5EL2sCnfsxm3FPCXGET1U6,51.0, art rock
21412,The The,5EL2sCnfsxm3FPCXGET1U6,51.0, new romantic
21413,The The,5EL2sCnfsxm3FPCXGET1U6,51.0, new wave
21414,The The,5EL2sCnfsxm3FPCXGET1U6,51.0, new wave pop
21415,The The,5EL2sCnfsxm3FPCXGET1U6,51.0, post-punk
21416,The Verve,4NXNW4eqf9JXLhWFRjwFh9,66.0,alternative rock
21417,The Verve,4NXNW4eqf9JXLhWFRjwFh9,66.0, britpop
21418,The Verve,4NXNW4eqf9JXLhWFRjwFh9,66.0, neo mellow
21419,The Verve,4NXNW4eqf9JXLhWFRjwFh9,66.0, permanent wave
21420,The Verve,4NXNW4eqf9JXLhWFRjwFh9,66.0, pop rock
21421,The Verve,4NXNW4eqf9JXLhWFRjwFh9,66.0, rock
21422,The Verve,4NXNW4eqf9JXLhWFRjwFh9,66.0, shoegaze
21423,Buddy Holly,1ibHApXtb0pgplmNDRLHrJ,59.0,adult standards
21424,Buddy Holly,1ibHApXtb0pgplmNDRLHrJ,59.0, brill building pop
21425,Buddy Holly,1ibHApXtb0pgplmNDRLHrJ,59.0, bubblegum pop
21426,Buddy Holly,1ibHApXtb0pgplmNDRLHrJ,59.0, classic rock
21427,Buddy Holly,1ibHApXtb0pgplmNDRLHrJ,59.0, folk rock
21428,Buddy Holly,1ibHApXtb0pgplmNDRLHrJ,59.0, rock-and-roll
21429,Buddy Holly,1ibHApXtb0pgplmNDRLHrJ,59.0, rockabilly
21430,The Crickets,1PQzZbitOJ6XPFg7FFzsKQ,54.0,rock-and-roll
21431,The Crickets,1PQzZbitOJ6XPFg7FFzsKQ,54.0, rockabilly
21432,Sly & The Family Stone,1icyef1nNmLusODA03FLGf,60.0,classic rock
21433,Sly & The Family Stone,1icyef1nNmLusODA03FLGf,60.0, classic soul
21434,Sly & The Family Stone,1icyef1nNmLusODA03FLGf,60.0, disco
21435,Sly & The Family Stone,1icyef1nNmLusODA03FLGf,60.0, funk
21436,Sly & The Family Stone,1icyef1nNmLusODA03FLGf,60.0, funk rock
21437,Sly & The Family Stone,1icyef1nNmLusODA03FLGf,60.0, psychedelic soul
21438,Sly & The Family Stone,1icyef1nNmLusODA03FLGf,60.0, rock
21439,Sly & The Family Stone,1icyef1nNmLusODA03FLGf,60.0, soul
21440,Led Zeppelin,0z1b34WikhOH9ZxU8QDWcv,77.0,album rock
21441,Led Zeppelin,0z1b34WikhOH9ZxU8QDWcv,77.0, classic rock
21442,Led Zeppelin,0z1b34WikhOH9ZxU8QDWcv,77.0, hard rock
21443,Led Zeppelin,0z1b34WikhOH9ZxU8QDWcv,77.0, rock
21444,Fito Paez,2oncAh9o85pq1aswacLqAz,65.0,argentine rock
21445,Fito Paez,2oncAh9o85pq1aswacLqAz,65.0, latin alternative
21446,Fito Paez,2oncAh9o85pq1aswacLqAz,65.0, latin rock
21447,Fito Paez,2oncAh9o85pq1aswacLqAz,65.0, rock en espanol
21448,Fito Paez,2oncAh9o85pq1aswacLqAz,65.0, rock nacional
21449,"Hüsker Dü, The Wallflowers, All Saints",39az7WzBipIvzCCTfpwtGa,53.33,alternative pop
21450,"Hüsker Dü, The Wallflowers, All Saints",39az7WzBipIvzCCTfpwtGa,53.33, alternative rock
21451,"Hüsker Dü, The Wallflowers, All Saints",39az7WzBipIvzCCTfpwtGa,53.33, gbvfi
21452,"Hüsker Dü, The Wallflowers, All Saints",39az7WzBipIvzCCTfpwtGa,53.33, hardcore punk
21453,"Hüsker Dü, The Wallflowers, All Saints",39az7WzBipIvzCCTfpwtGa,53.33, new wave
21454,"Hüsker Dü, The Wallflowers, All Saints",39az7WzBipIvzCCTfpwtGa,53.33, post-hardcore
21455,"Hüsker Dü, The Wallflowers, All Saints",39az7WzBipIvzCCTfpwtGa,53.33, post-punk
21456,"Hüsker Dü, The Wallflowers, All Saints",39az7WzBipIvzCCTfpwtGa,53.33, power pop
21457,"Hüsker Dü, The Wallflowers, All Saints",39az7WzBipIvzCCTfpwtGa,53.33, punk
