,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
8826,0.677,0.916,2,-4.102,0,0.0296,0.0086,7.68e-05,0.0967,0.878,104.78,audio_features,4VP8QiCeaZq8BeTIUrMQOG,spotify:track:4VP8QiCeaZq8BeTIUrMQOG,https://api.spotify.com/v1/tracks/4VP8QiCeaZq8BeTIUrMQOG,https://api.spotify.com/v1/audio-analysis/4VP8QiCeaZq8BeTIUrMQOG,223787,4
8827,0.821,0.464,6,-13.798,0,0.0286,0.609,0.312,0.0962,0.862,102.525,audio_features,3bGVC25HcISA1ApJwux1LF,spotify:track:3bGVC25HcISA1ApJwux1LF,https://api.spotify.com/v1/tracks/3bGVC25HcISA1ApJwux1LF,https://api.spotify.com/v1/audio-analysis/3bGVC25HcISA1ApJwux1LF,255560,4
8828,0.472,0.373,3,-12.98,1,0.0262,0.872,0.206,0.147,0.459,135.193,audio_features,2JWKzkQbYsNzx019WyGzaH,spotify:track:2JWKzkQbYsNzx019WyGzaH,https://api.spotify.com/v1/tracks/2JWKzkQbYsNzx019WyGzaH,https://api.spotify.com/v1/audio-analysis/2JWKzkQbYsNzx019WyGzaH,288267,4
8829,0.852,0.797,0,-6.543,1,0.0614,0.322,2.69e-06,0.0845,0.741,96.008,audio_features,228BxWXUYQPJrJYHDLOHkj,spotify:track:228BxWXUYQPJrJYHDLOHkj,https://api.spotify.com/v1/tracks/228BxWXUYQPJrJYHDLOHkj,https://api.spotify.com/v1/audio-analysis/228BxWXUYQPJrJYHDLOHkj,192600,4
8830,0.685,0.645,0,-6.73,1,0.0256,0.182,0.00532,0.138,0.461,119.936,audio_features,4gNErDjikE9QUQvkkqoB1S,spotify:track:4gNErDjikE9QUQvkkqoB1S,https://api.spotify.com/v1/tracks/4gNErDjikE9QUQvkkqoB1S,https://api.spotify.com/v1/audio-analysis/4gNErDjikE9QUQvkkqoB1S,242347,4
8831,0.453,0.303,9,-13.748,0,0.0424,0.836,1.48e-05,0.0937,0.213,123.223,audio_features,5exHP9IYyaFSeQ5Y4OtbKb,spotify:track:5exHP9IYyaFSeQ5Y4OtbKb,https://api.spotify.com/v1/tracks/5exHP9IYyaFSeQ5Y4OtbKb,https://api.spotify.com/v1/audio-analysis/5exHP9IYyaFSeQ5Y4OtbKb,192707,3
8832,0.838,0.857,2,-8.96,1,0.0392,0.29,0.332,0.0224,0.967,123.557,audio_features,5MV4J9OdmVGz63b1gnezp6,spotify:track:5MV4J9OdmVGz63b1gnezp6,https://api.spotify.com/v1/tracks/5MV4J9OdmVGz63b1gnezp6,https://api.spotify.com/v1/audio-analysis/5MV4J9OdmVGz63b1gnezp6,181360,4
8833,0.599,0.567,1,-6.323,0,0.0274,0.0567,0.0,0.0996,0.524,153.989,audio_features,2Yr4E5B39z8Te3FMPUS9Q5,spotify:track:2Yr4E5B39z8Te3FMPUS9Q5,https://api.spotify.com/v1/tracks/2Yr4E5B39z8Te3FMPUS9Q5,https://api.spotify.com/v1/audio-analysis/2Yr4E5B39z8Te3FMPUS9Q5,262573,4
8834,0.554,0.293,9,-12.336,1,0.0341,0.632,0.0,0.13,0.354,103.293,audio_features,4P9kOK2PafbamK95SJOCbO,spotify:track:4P9kOK2PafbamK95SJOCbO,https://api.spotify.com/v1/tracks/4P9kOK2PafbamK95SJOCbO,https://api.spotify.com/v1/audio-analysis/4P9kOK2PafbamK95SJOCbO,267907,4
8835,0.662,0.934,4,-4.545,0,0.141,0.0767,0.0,0.332,0.61,92.08,audio_features,2OQfyddAKv4FyelDJjGNHH,spotify:track:2OQfyddAKv4FyelDJjGNHH,https://api.spotify.com/v1/tracks/2OQfyddAKv4FyelDJjGNHH,https://api.spotify.com/v1/audio-analysis/2OQfyddAKv4FyelDJjGNHH,259493,4
8836,0.751,0.566,2,-13.624,0,0.102,0.36,0.0,0.272,0.935,122.282,audio_features,3baBjQISAznjkg8WwzipPM,spotify:track:3baBjQISAznjkg8WwzipPM,https://api.spotify.com/v1/tracks/3baBjQISAznjkg8WwzipPM,https://api.spotify.com/v1/audio-analysis/3baBjQISAznjkg8WwzipPM,178733,4
8837,0.477,0.693,0,-6.348,1,0.0351,0.323,2.13e-06,0.192,0.593,127.555,audio_features,29HbvYjzl95cYA4wGIhFCd,spotify:track:29HbvYjzl95cYA4wGIhFCd,https://api.spotify.com/v1/tracks/29HbvYjzl95cYA4wGIhFCd,https://api.spotify.com/v1/audio-analysis/29HbvYjzl95cYA4wGIhFCd,229907,4
8838,0.837,0.382,2,-10.726,1,0.052,0.33,6.14e-05,0.127,0.56,139.042,audio_features,5p3kVMB5spe9fY9CKNAiRm,spotify:track:5p3kVMB5spe9fY9CKNAiRm,https://api.spotify.com/v1/tracks/5p3kVMB5spe9fY9CKNAiRm,https://api.spotify.com/v1/audio-analysis/5p3kVMB5spe9fY9CKNAiRm,197200,4
8839,0.636,0.684,3,-9.302,1,0.057,0.52,0.0015,0.534,0.881,132.509,audio_features,252YuUdUaC5OojaBU0H1CP,spotify:track:252YuUdUaC5OojaBU0H1CP,https://api.spotify.com/v1/tracks/252YuUdUaC5OojaBU0H1CP,https://api.spotify.com/v1/audio-analysis/252YuUdUaC5OojaBU0H1CP,166667,4
8840,0.719,0.564,7,-11.857,1,0.0295,0.99,0.457,0.209,0.966,108.943,audio_features,2vKjvsIpCHKd1p3V94p7vz,spotify:track:2vKjvsIpCHKd1p3V94p7vz,https://api.spotify.com/v1/tracks/2vKjvsIpCHKd1p3V94p7vz,https://api.spotify.com/v1/audio-analysis/2vKjvsIpCHKd1p3V94p7vz,147960,4
8841,0.467,0.564,3,-4.524,1,0.0652,0.262,0.000652,0.103,0.324,143.009,audio_features,18yTgk0VgjB9XDj8h2q6Td,spotify:track:18yTgk0VgjB9XDj8h2q6Td,https://api.spotify.com/v1/tracks/18yTgk0VgjB9XDj8h2q6Td,https://api.spotify.com/v1/audio-analysis/18yTgk0VgjB9XDj8h2q6Td,188521,4
8842,0.672,0.941,9,-6.427,0,0.0494,0.0276,0.926,0.149,0.754,130.218,audio_features,1CgbwsrNDlFrRuk2ebQ7zr,spotify:track:1CgbwsrNDlFrRuk2ebQ7zr,https://api.spotify.com/v1/tracks/1CgbwsrNDlFrRuk2ebQ7zr,https://api.spotify.com/v1/audio-analysis/1CgbwsrNDlFrRuk2ebQ7zr,193880,4
8843,0.665,0.699,0,-7.875,1,0.0302,0.372,0.000151,0.146,0.785,112.623,audio_features,4CU6WHrOTupJ6XgeYAAeCO,spotify:track:4CU6WHrOTupJ6XgeYAAeCO,https://api.spotify.com/v1/tracks/4CU6WHrOTupJ6XgeYAAeCO,https://api.spotify.com/v1/audio-analysis/4CU6WHrOTupJ6XgeYAAeCO,140759,4
8844,0.453,0.183,8,-17.309,1,0.0289,0.817,0.0271,0.108,0.154,140.482,audio_features,0dH8cQPWcuczLRJrLDPn6r,spotify:track:0dH8cQPWcuczLRJrLDPn6r,https://api.spotify.com/v1/tracks/0dH8cQPWcuczLRJrLDPn6r,https://api.spotify.com/v1/audio-analysis/0dH8cQPWcuczLRJrLDPn6r,245467,4
8845,0.859,0.625,9,-4.234,0,0.13,0.0296,0.0,0.0537,0.71,102.072,audio_features,5r29mFrurlVBbqJzjr2XW6,spotify:track:5r29mFrurlVBbqJzjr2XW6,https://api.spotify.com/v1/tracks/5r29mFrurlVBbqJzjr2XW6,https://api.spotify.com/v1/audio-analysis/5r29mFrurlVBbqJzjr2XW6,222560,4
8846,0.541,0.401,0,-10.499,1,0.0365,0.576,0.0,0.164,0.24,152.943,audio_features,31er9IGsfFbwqy1pH4aiTP,spotify:track:31er9IGsfFbwqy1pH4aiTP,https://api.spotify.com/v1/tracks/31er9IGsfFbwqy1pH4aiTP,https://api.spotify.com/v1/audio-analysis/31er9IGsfFbwqy1pH4aiTP,289160,3
8847,0.512,0.813,6,-5.294,0,0.0428,0.0299,0.0,0.0765,0.597,108.798,audio_features,75r9ZtOudvkv2sT5h7BYUl,spotify:track:75r9ZtOudvkv2sT5h7BYUl,https://api.spotify.com/v1/tracks/75r9ZtOudvkv2sT5h7BYUl,https://api.spotify.com/v1/audio-analysis/75r9ZtOudvkv2sT5h7BYUl,251266,4
8848,0.488,0.581,9,-8.84,0,0.187,0.95,0.0,0.102,0.823,129.109,audio_features,1yjcO9r9GBrCYww3M3wfyy,spotify:track:1yjcO9r9GBrCYww3M3wfyy,https://api.spotify.com/v1/tracks/1yjcO9r9GBrCYww3M3wfyy,https://api.spotify.com/v1/audio-analysis/1yjcO9r9GBrCYww3M3wfyy,174480,4
8849,0.709,0.571,10,-13.25,1,0.039,0.247,0.014,0.114,0.779,124.739,audio_features,4kRMsLX7bJqjIfK44qJ9h6,spotify:track:4kRMsLX7bJqjIfK44qJ9h6,https://api.spotify.com/v1/tracks/4kRMsLX7bJqjIfK44qJ9h6,https://api.spotify.com/v1/audio-analysis/4kRMsLX7bJqjIfK44qJ9h6,225333,4
8850,0.71,0.938,7,-3.576,1,0.0318,0.05,8.18e-05,0.0938,0.772,122.985,audio_features,5xz7PKE2IhNmezq5eUVSSM,spotify:track:5xz7PKE2IhNmezq5eUVSSM,https://api.spotify.com/v1/tracks/5xz7PKE2IhNmezq5eUVSSM,https://api.spotify.com/v1/audio-analysis/5xz7PKE2IhNmezq5eUVSSM,283227,4
8851,0.524,0.913,11,-7.502,1,0.088,0.107,0.000138,0.255,0.503,134.308,audio_features,6eYh3A7TE8cIwKFGK5vLTj,spotify:track:6eYh3A7TE8cIwKFGK5vLTj,https://api.spotify.com/v1/tracks/6eYh3A7TE8cIwKFGK5vLTj,https://api.spotify.com/v1/audio-analysis/6eYh3A7TE8cIwKFGK5vLTj,185320,4
8852,0.385,0.473,9,-7.723,1,0.0299,0.764,4.58e-05,0.284,0.541,128.592,audio_features,7JO0jDBKdB5c1zgUhPMogF,spotify:track:7JO0jDBKdB5c1zgUhPMogF,https://api.spotify.com/v1/tracks/7JO0jDBKdB5c1zgUhPMogF,https://api.spotify.com/v1/audio-analysis/7JO0jDBKdB5c1zgUhPMogF,124400,4
8853,0.491,0.685,4,-5.07,1,0.0369,0.0209,0.0958,0.312,0.193,129.271,audio_features,4TJzAQN4lSRLMafylE0c4a,spotify:track:4TJzAQN4lSRLMafylE0c4a,https://api.spotify.com/v1/tracks/4TJzAQN4lSRLMafylE0c4a,https://api.spotify.com/v1/audio-analysis/4TJzAQN4lSRLMafylE0c4a,363733,4
8854,0.287,0.572,9,-7.618,1,0.0467,0.0118,0.00425,0.151,0.23,131.5,audio_features,3tFQ4Zz3FKz3s6sCdY1mQg,spotify:track:3tFQ4Zz3FKz3s6sCdY1mQg,https://api.spotify.com/v1/tracks/3tFQ4Zz3FKz3s6sCdY1mQg,https://api.spotify.com/v1/audio-analysis/3tFQ4Zz3FKz3s6sCdY1mQg,174579,4
8855,0.731,0.502,4,-10.285,0,0.0721,0.0163,0.0341,0.169,0.496,130.093,audio_features,7pCirXrdJ4xN1Dqmm0DuAz,spotify:track:7pCirXrdJ4xN1Dqmm0DuAz,https://api.spotify.com/v1/tracks/7pCirXrdJ4xN1Dqmm0DuAz,https://api.spotify.com/v1/audio-analysis/7pCirXrdJ4xN1Dqmm0DuAz,201446,4
8856,0.835,0.754,1,-7.182,1,0.318,0.451,0.0,0.107,0.83,144.115,audio_features,58YBY8OiX56vQhcHUgul9m,spotify:track:58YBY8OiX56vQhcHUgul9m,https://api.spotify.com/v1/tracks/58YBY8OiX56vQhcHUgul9m,https://api.spotify.com/v1/audio-analysis/58YBY8OiX56vQhcHUgul9m,200130,4
8857,0.642,0.921,2,-5.631,1,0.0494,0.125,0.000618,0.0836,0.655,119.486,audio_features,58kdQwsAi2zHEiU2l0CBB8,spotify:track:58kdQwsAi2zHEiU2l0CBB8,https://api.spotify.com/v1/tracks/58kdQwsAi2zHEiU2l0CBB8,https://api.spotify.com/v1/audio-analysis/58kdQwsAi2zHEiU2l0CBB8,221867,4
8858,0.573,0.462,1,-7.199,0,0.0449,0.51,1.11e-06,0.0975,0.215,118.038,audio_features,2LcbfZtNRt3HQNGj1pEpBb,spotify:track:2LcbfZtNRt3HQNGj1pEpBb,https://api.spotify.com/v1/tracks/2LcbfZtNRt3HQNGj1pEpBb,https://api.spotify.com/v1/audio-analysis/2LcbfZtNRt3HQNGj1pEpBb,225720,4
8859,0.77,0.762,0,-6.746,1,0.147,0.373,1.56e-05,0.0616,0.495,127.642,audio_features,2Jok6fkKmcP7Lp7XLzQ1wj,spotify:track:2Jok6fkKmcP7Lp7XLzQ1wj,https://api.spotify.com/v1/tracks/2Jok6fkKmcP7Lp7XLzQ1wj,https://api.spotify.com/v1/audio-analysis/2Jok6fkKmcP7Lp7XLzQ1wj,224653,4
8860,0.718,0.809,1,-10.201,1,0.0511,0.0893,0.0,0.183,0.964,100.848,audio_features,4tXR895KKljrC2VptgyEhJ,spotify:track:4tXR895KKljrC2VptgyEhJ,https://api.spotify.com/v1/tracks/4tXR895KKljrC2VptgyEhJ,https://api.spotify.com/v1/audio-analysis/4tXR895KKljrC2VptgyEhJ,215493,4
8861,0.266,0.464,1,-8.006,1,0.0322,0.117,0.0836,0.0867,0.252,142.777,audio_features,2tUiuvEUs1Tw2pnfZUeIz1,spotify:track:2tUiuvEUs1Tw2pnfZUeIz1,https://api.spotify.com/v1/tracks/2tUiuvEUs1Tw2pnfZUeIz1,https://api.spotify.com/v1/audio-analysis/2tUiuvEUs1Tw2pnfZUeIz1,525427,3
8862,0.441,0.744,6,-6.248,0,0.476,0.262,0.000382,0.138,0.124,81.396,audio_features,66Q3fAmSX5eHamgbKa9alP,spotify:track:66Q3fAmSX5eHamgbKa9alP,https://api.spotify.com/v1/tracks/66Q3fAmSX5eHamgbKa9alP,https://api.spotify.com/v1/audio-analysis/66Q3fAmSX5eHamgbKa9alP,251573,4
8863,0.652,0.946,0,-5.245,1,0.0519,0.0085,0.000707,0.214,0.921,145.347,audio_features,2UU9JV6RUuyveQWqq3xlBF,spotify:track:2UU9JV6RUuyveQWqq3xlBF,https://api.spotify.com/v1/tracks/2UU9JV6RUuyveQWqq3xlBF,https://api.spotify.com/v1/audio-analysis/2UU9JV6RUuyveQWqq3xlBF,257080,4
8864,0.428,0.336,1,-11.022,1,0.0384,0.748,4.32e-06,0.125,0.147,153.727,audio_features,1Y3VFY4mkLqMIkqxC51p6l,spotify:track:1Y3VFY4mkLqMIkqxC51p6l,https://api.spotify.com/v1/tracks/1Y3VFY4mkLqMIkqxC51p6l,https://api.spotify.com/v1/audio-analysis/1Y3VFY4mkLqMIkqxC51p6l,180733,4
8865,0.25,0.794,4,-10.471,1,0.0454,0.00117,0.048,0.336,0.545,111.417,audio_features,2gafwwlKlMoBVzRu2qLRUa,spotify:track:2gafwwlKlMoBVzRu2qLRUa,https://api.spotify.com/v1/tracks/2gafwwlKlMoBVzRu2qLRUa,https://api.spotify.com/v1/audio-analysis/2gafwwlKlMoBVzRu2qLRUa,270787,4
8866,0.572,0.909,5,-4.914,1,0.0521,0.03,5.82e-05,0.203,0.954,133.5,audio_features,4va645L73FmWWMpMGSHcyw,spotify:track:4va645L73FmWWMpMGSHcyw,https://api.spotify.com/v1/tracks/4va645L73FmWWMpMGSHcyw,https://api.spotify.com/v1/audio-analysis/4va645L73FmWWMpMGSHcyw,201853,4
8867,0.311,0.725,2,-3.472,1,0.0317,0.275,0.0201,0.185,0.54,74.62,audio_features,6nS5KDw4yXhzNqUbNmipWu,spotify:track:6nS5KDw4yXhzNqUbNmipWu,https://api.spotify.com/v1/tracks/6nS5KDw4yXhzNqUbNmipWu,https://api.spotify.com/v1/audio-analysis/6nS5KDw4yXhzNqUbNmipWu,299253,4
8868,0.375,0.776,4,-6.035,0,0.0555,0.173,3.35e-06,0.155,0.467,146.741,audio_features,6w5j6CHKVppZRanO9Z0Mhd,spotify:track:6w5j6CHKVppZRanO9Z0Mhd,https://api.spotify.com/v1/tracks/6w5j6CHKVppZRanO9Z0Mhd,https://api.spotify.com/v1/audio-analysis/6w5j6CHKVppZRanO9Z0Mhd,165747,4
8869,0.57,0.397,10,-11.091,1,0.0322,0.737,3.54e-05,0.082,0.297,78.013,audio_features,0QMK2WVjKy3iKdqajgDB1P,spotify:track:0QMK2WVjKy3iKdqajgDB1P,https://api.spotify.com/v1/tracks/0QMK2WVjKy3iKdqajgDB1P,https://api.spotify.com/v1/audio-analysis/0QMK2WVjKy3iKdqajgDB1P,265613,4
8870,0.853,0.563,10,-8.663,0,0.0379,0.0118,2.12e-05,0.119,0.893,92.112,audio_features,5bJ796cOnGBzSN5bm4mwMj,spotify:track:5bJ796cOnGBzSN5bm4mwMj,https://api.spotify.com/v1/tracks/5bJ796cOnGBzSN5bm4mwMj,https://api.spotify.com/v1/audio-analysis/5bJ796cOnGBzSN5bm4mwMj,267440,4
8871,0.623,0.57,2,-8.433,1,0.0266,0.0467,0.635,0.182,0.376,112.04,audio_features,2iY8UnADwZLUG2XrBGL2Dv,spotify:track:2iY8UnADwZLUG2XrBGL2Dv,https://api.spotify.com/v1/tracks/2iY8UnADwZLUG2XrBGL2Dv,https://api.spotify.com/v1/audio-analysis/2iY8UnADwZLUG2XrBGL2Dv,273213,4
8872,0.608,0.979,8,-2.567,1,0.0589,0.0281,0.268,0.262,0.367,134.293,audio_features,1IFKsAKB2Sl83tz7FNIHSW,spotify:track:1IFKsAKB2Sl83tz7FNIHSW,https://api.spotify.com/v1/tracks/1IFKsAKB2Sl83tz7FNIHSW,https://api.spotify.com/v1/audio-analysis/1IFKsAKB2Sl83tz7FNIHSW,214208,4
8873,0.482,0.956,1,-4.557,0,0.0394,0.00465,8.55e-06,0.285,0.57,160.014,audio_features,0n7jvyy4IpsArz6OZqUaQI,spotify:track:0n7jvyy4IpsArz6OZqUaQI,https://api.spotify.com/v1/tracks/0n7jvyy4IpsArz6OZqUaQI,https://api.spotify.com/v1/audio-analysis/0n7jvyy4IpsArz6OZqUaQI,217707,4
8874,0.277,0.495,3,-8.125,1,0.0344,0.555,0.31,0.351,0.342,116.573,audio_features,0XdT7TWooc4M8gECNo210c,spotify:track:0XdT7TWooc4M8gECNo210c,https://api.spotify.com/v1/tracks/0XdT7TWooc4M8gECNo210c,https://api.spotify.com/v1/audio-analysis/0XdT7TWooc4M8gECNo210c,186040,4
8875,0.427,0.028,3,-19.923,1,0.0407,0.983,0.000421,0.142,0.217,131.638,audio_features,2wZ1a5t5XAY9mY3TiNSq23,spotify:track:2wZ1a5t5XAY9mY3TiNSq23,https://api.spotify.com/v1/tracks/2wZ1a5t5XAY9mY3TiNSq23,https://api.spotify.com/v1/audio-analysis/2wZ1a5t5XAY9mY3TiNSq23,158537,4
8876,0.619,0.728,2,-8.736,1,0.0721,0.881,0.00132,0.101,0.963,105.852,audio_features,36BT9FxW5dorOiUXZ5fb4B,spotify:track:36BT9FxW5dorOiUXZ5fb4B,https://api.spotify.com/v1/tracks/36BT9FxW5dorOiUXZ5fb4B,https://api.spotify.com/v1/audio-analysis/36BT9FxW5dorOiUXZ5fb4B,133920,4
8877,0.736,0.74,0,-2.18,1,0.0786,0.515,0.0,0.0468,0.803,140.141,audio_features,66TRwr5uJwPt15mfFkzhbi,spotify:track:66TRwr5uJwPt15mfFkzhbi,https://api.spotify.com/v1/tracks/66TRwr5uJwPt15mfFkzhbi,https://api.spotify.com/v1/audio-analysis/66TRwr5uJwPt15mfFkzhbi,221933,4
8878,0.427,0.758,9,-7.779,1,0.0556,0.651,5.42e-06,0.319,0.713,97.518,audio_features,36VpB88FZ6uNRifr3MaS6u,spotify:track:36VpB88FZ6uNRifr3MaS6u,https://api.spotify.com/v1/tracks/36VpB88FZ6uNRifr3MaS6u,https://api.spotify.com/v1/audio-analysis/36VpB88FZ6uNRifr3MaS6u,163647,4
8879,0.321,0.85,4,-8.711,0,0.0485,0.00711,0.0,0.0784,0.339,85.289,audio_features,59ZV9pri8LDlllMzZSRH10,spotify:track:59ZV9pri8LDlllMzZSRH10,https://api.spotify.com/v1/tracks/59ZV9pri8LDlllMzZSRH10,https://api.spotify.com/v1/audio-analysis/59ZV9pri8LDlllMzZSRH10,224840,4
8880,0.692,0.585,5,-5.142,1,0.0296,0.0164,0.0,0.0955,0.386,122.955,audio_features,5S8EZuiSNFR2N5eG58oISQ,spotify:track:5S8EZuiSNFR2N5eG58oISQ,https://api.spotify.com/v1/tracks/5S8EZuiSNFR2N5eG58oISQ,https://api.spotify.com/v1/audio-analysis/5S8EZuiSNFR2N5eG58oISQ,236400,4
8881,0.681,0.623,1,-10.601,1,0.0551,0.756,1.66e-05,0.485,0.657,119.775,audio_features,5duhOzOD75R5DfjiKZtxJJ,spotify:track:5duhOzOD75R5DfjiKZtxJJ,https://api.spotify.com/v1/tracks/5duhOzOD75R5DfjiKZtxJJ,https://api.spotify.com/v1/audio-analysis/5duhOzOD75R5DfjiKZtxJJ,293600,4
8882,0.563,0.784,1,-9.234,0,0.042,0.1,0.00219,0.895,0.387,98.011,audio_features,3nW5v0Htr1ySk8czTJIA2V,spotify:track:3nW5v0Htr1ySk8czTJIA2V,https://api.spotify.com/v1/tracks/3nW5v0Htr1ySk8czTJIA2V,https://api.spotify.com/v1/audio-analysis/3nW5v0Htr1ySk8czTJIA2V,297227,4
8883,0.523,0.477,6,-9.076,1,0.0254,0.0961,0.000106,0.101,0.249,76.973,audio_features,5op53ANI4exiWqFHKuwWxd,spotify:track:5op53ANI4exiWqFHKuwWxd,https://api.spotify.com/v1/tracks/5op53ANI4exiWqFHKuwWxd,https://api.spotify.com/v1/audio-analysis/5op53ANI4exiWqFHKuwWxd,272507,4
8884,0.233,0.874,0,-4.097,1,0.049,0.0251,2.92e-05,0.61,0.246,152.299,audio_features,510unyxy4oNWCbyRMajc0w,spotify:track:510unyxy4oNWCbyRMajc0w,https://api.spotify.com/v1/tracks/510unyxy4oNWCbyRMajc0w,https://api.spotify.com/v1/audio-analysis/510unyxy4oNWCbyRMajc0w,226000,4
8885,0.646,0.938,0,-4.735,1,0.0754,0.0875,6.52e-06,0.447,0.545,120.708,audio_features,316r1KLN0bcmpr7TZcMCXT,spotify:track:316r1KLN0bcmpr7TZcMCXT,https://api.spotify.com/v1/tracks/316r1KLN0bcmpr7TZcMCXT,https://api.spotify.com/v1/audio-analysis/316r1KLN0bcmpr7TZcMCXT,248880,4
8886,0.327,0.886,2,-5.6,1,0.0722,0.094,0.000195,0.35,0.16,134.991,audio_features,6K8gEgGkOyD1wFY3kAcyOy,spotify:track:6K8gEgGkOyD1wFY3kAcyOy,https://api.spotify.com/v1/tracks/6K8gEgGkOyD1wFY3kAcyOy,https://api.spotify.com/v1/audio-analysis/6K8gEgGkOyD1wFY3kAcyOy,286693,4
8887,0.533,0.102,7,-21.74,1,0.0456,0.38,0.0,0.0511,0.189,119.79,audio_features,0sJXU4olfMR2SvULxarpoW,spotify:track:0sJXU4olfMR2SvULxarpoW,https://api.spotify.com/v1/tracks/0sJXU4olfMR2SvULxarpoW,https://api.spotify.com/v1/audio-analysis/0sJXU4olfMR2SvULxarpoW,329587,4
8888,0.531,0.343,4,-15.074,0,0.0295,0.671,1.72e-06,0.158,0.498,104.037,audio_features,2sKXj3gEdILnKDMV3D0htZ,spotify:track:2sKXj3gEdILnKDMV3D0htZ,https://api.spotify.com/v1/tracks/2sKXj3gEdILnKDMV3D0htZ,https://api.spotify.com/v1/audio-analysis/2sKXj3gEdILnKDMV3D0htZ,185227,4
8889,0.445,0.856,9,-3.674,1,0.0327,0.000202,0.0101,0.367,0.486,105.872,audio_features,0NJC0FDCODpPUntRTTQq97,spotify:track:0NJC0FDCODpPUntRTTQq97,https://api.spotify.com/v1/tracks/0NJC0FDCODpPUntRTTQq97,https://api.spotify.com/v1/audio-analysis/0NJC0FDCODpPUntRTTQq97,308333,3
8890,0.488,0.51,0,-9.591,1,0.0313,0.257,5.45e-06,0.0601,0.501,158.236,audio_features,63MQI2oo2ati03P5UPFMzb,spotify:track:63MQI2oo2ati03P5UPFMzb,https://api.spotify.com/v1/tracks/63MQI2oo2ati03P5UPFMzb,https://api.spotify.com/v1/audio-analysis/63MQI2oo2ati03P5UPFMzb,185080,4
8891,0.486,0.443,5,-11.728,1,0.0301,0.492,0.0,0.101,0.785,147.206,audio_features,1pBAsoHy7eN9aeVCTAiKua,spotify:track:1pBAsoHy7eN9aeVCTAiKua,https://api.spotify.com/v1/tracks/1pBAsoHy7eN9aeVCTAiKua,https://api.spotify.com/v1/audio-analysis/1pBAsoHy7eN9aeVCTAiKua,193040,4
8892,0.678,0.756,9,-6.879,0,0.0354,0.00363,0.198,0.0655,0.42,122.021,audio_features,4tiVQzeVugyF6WGqZqmqLN,spotify:track:4tiVQzeVugyF6WGqZqmqLN,https://api.spotify.com/v1/tracks/4tiVQzeVugyF6WGqZqmqLN,https://api.spotify.com/v1/audio-analysis/4tiVQzeVugyF6WGqZqmqLN,567973,4
8893,0.612,0.668,9,-12.974,1,0.0288,0.00494,0.000718,0.164,0.751,111.584,audio_features,6KPjfgWwPAofrorvBv05GL,spotify:track:6KPjfgWwPAofrorvBv05GL,https://api.spotify.com/v1/tracks/6KPjfgWwPAofrorvBv05GL,https://api.spotify.com/v1/audio-analysis/6KPjfgWwPAofrorvBv05GL,206733,4
8894,0.763,0.946,10,-7.193,0,0.0422,0.00297,0.857,0.0882,0.97,121.78,audio_features,4bLjdNaOzc90E0w2PdXdHD,spotify:track:4bLjdNaOzc90E0w2PdXdHD,https://api.spotify.com/v1/tracks/4bLjdNaOzc90E0w2PdXdHD,https://api.spotify.com/v1/audio-analysis/4bLjdNaOzc90E0w2PdXdHD,361600,4
8895,0.785,0.879,3,-6.949,1,0.0275,0.684,0.000201,0.0649,0.968,110.809,audio_features,6GPPWikCLVj6q5HwFhyxrs,spotify:track:6GPPWikCLVj6q5HwFhyxrs,https://api.spotify.com/v1/tracks/6GPPWikCLVj6q5HwFhyxrs,https://api.spotify.com/v1/audio-analysis/6GPPWikCLVj6q5HwFhyxrs,269960,4
8896,0.665,0.701,8,-6.607,1,0.0329,0.622,6.48e-05,0.141,0.977,133.853,audio_features,75WMOzv7195ziyx0qEw1yE,spotify:track:75WMOzv7195ziyx0qEw1yE,https://api.spotify.com/v1/tracks/75WMOzv7195ziyx0qEw1yE,https://api.spotify.com/v1/audio-analysis/75WMOzv7195ziyx0qEw1yE,100933,1
8897,0.745,0.511,5,-14.908,1,0.0528,0.7,1.24e-05,0.139,0.876,137.214,audio_features,0zVx5Ao0pMlrZti8WVsbOx,spotify:track:0zVx5Ao0pMlrZti8WVsbOx,https://api.spotify.com/v1/tracks/0zVx5Ao0pMlrZti8WVsbOx,https://api.spotify.com/v1/audio-analysis/0zVx5Ao0pMlrZti8WVsbOx,133619,4
8898,0.286,0.425,1,-10.93,0,0.0347,0.881,0.468,0.178,0.322,80.18,audio_features,3AjBTL4hcYnEWeFMrhpgFs,spotify:track:3AjBTL4hcYnEWeFMrhpgFs,https://api.spotify.com/v1/tracks/3AjBTL4hcYnEWeFMrhpgFs,https://api.spotify.com/v1/audio-analysis/3AjBTL4hcYnEWeFMrhpgFs,185773,3
8899,0.697,0.849,10,-4.953,0,0.248,0.228,4.52e-05,0.493,0.734,81.956,audio_features,31G9RaSaDOI2NWcpnIp734,spotify:track:31G9RaSaDOI2NWcpnIp734,https://api.spotify.com/v1/tracks/31G9RaSaDOI2NWcpnIp734,https://api.spotify.com/v1/audio-analysis/31G9RaSaDOI2NWcpnIp734,192067,4
